track_id,length,artists,album,time_signature,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,key,valence,speechiness,mode,Popularity,minutes,beat_density,Popularity_Rank,melody_complexity,instrumental_acoustic_ratio,favorite
5LxvwujISqiB8vpRYv887S,176333,7196,2173,4,0.469,0.305,0.538,196.605,0.00012,-13.559,0.37,8.0,0.886,0.0571,1,80.0,2.9388833333333335,66.89785802997737,592.5,786.42,0.0003934426229508197,0
3KfFrcJoCFXU2uFiO7XwTh,196440,812,6999,4,0.634,0.302,0.426,105.921,0.00266,-15.046,0.653,7.0,0.689,0.0462,1,55.0,3.274,32.35216860109957,5577.0,423.684,0.00880794701986755,0
2vLaES21zwbX1Rnmj56Bbb,188800,7290,7523,4,0.593,0.175,0.791,112.295,0.0,-8.698,0.0976,8.0,0.63,0.068,0,69.0,3.1466666666666665,35.68697033898305,2222.5,449.18,0.0,0
10vkYRKw6Jjr7try1ir50G,172320,296,3129,4,0.772,0.339,0.397,97.964,0.00541,-8.585,0.0753,7.0,0.617,0.0391,1,72.0,2.872,34.110027855153206,1662.5,391.856,0.015958702064896753,0
1k1Bqnv2R0uJXQN4u6LKYt,125093,878,4358,4,0.527,0.457,0.415,78.169,1.72e-05,-11.451,0.117,4.0,0.515,0.122,0,85.0,2.0848833333333334,37.49322504056981,228.0,312.676,3.763676148796499e-05,0
6SR0dDuXH2vtgBfMLrivKV,172933,962,2671,4,0.67,0.0673,0.516,154.186,0.0,-9.598,0.0674,10.0,0.939,0.366,1,75.0,2.882216666666667,53.49563125603557,1214.0,616.744,0.0,0
3IvTwPCCjfZczCN2k4qPiH,190066,6817,1489,4,0.582,0.767,0.214,72.794,2.07e-06,-17.83,0.122,1.0,0.515,0.0315,1,73.0,3.1677666666666666,22.979596561194533,1503.5,291.176,2.698826597131682e-06,0
58r4JuwHhXLAkttkaUZfLw,307947,1377,1613,4,0.836,0.0943,0.626,114.657,0.742,-10.143,0.153,9.0,0.898,0.0335,0,69.0,5.13245,22.33962337674989,2222.5,458.628,7.8685047720042425,0
4KROoGIaPaR1pBHPnR3bwC,124001,5387,6224,4,0.642,0.871,0.427,82.344,0.0904,-8.471,0.124,3.0,0.404,0.0402,1,71.0,2.066683333333333,39.84354964879316,1837.0,329.376,0.10378874856486796,0
608xszaAxVh4m7NcKJiAbF,291686,2169,5906,4,0.655,0.0603,0.606,110.061,0.0789,-10.385,0.0757,7.0,0.765,0.0285,1,75.0,4.861433333333333,22.63961931666244,1214.0,440.244,1.308457711442786,0
3pVsGhUEBZKFtn0n8zjS0H,238307,6294,6806,4,0.529,0.834,0.262,83.046,0.00078,-19.546,0.107,11.0,0.648,0.0698,0,53.0,3.971783333333333,20.90899553936729,6092.0,332.184,0.0009352517985611511,0
5spAjqC772iC2KzDvEkmSr,325947,2037,2332,4,0.332,0.821,0.22,100.196,0.000205,-13.157,0.245,5.0,0.0719,0.036,1,61.0,5.43245,18.443980156283075,4014.5,400.784,0.0002496954933008526,0
39Bd345OWEhRNyfayhp9gv,228160,7306,7327,4,0.425,0.88,0.242,92.472,0.0118,-15.424,0.195,0.0,0.477,0.0267,1,65.0,3.8026666666666666,24.317671809256662,3045.5,369.888,0.013409090909090909,0
2BydLQAh7CUIFvSEqAMc4x,180493,6716,2962,4,0.843,0.28,0.48,101.993,0.000782,-11.574,0.108,11.0,0.762,0.0492,0,70.0,3.0082166666666668,33.90480517249976,2022.5,407.972,0.0027928571428571425,0
4U45aEWtQhrm8A5mxPaFZ7,214240,888,8436,4,0.532,0.659,0.495,124.936,0.0,-6.662,0.0754,10.0,0.308,0.0343,1,82.0,3.570666666666667,34.989544436146375,414.5,499.744,0.0,0
5ihS6UUlyQAfmp48eSkxuQ,199493,2465,2856,4,0.414,0.883,0.161,159.375,0.000223,-22.32,0.117,7.0,0.423,0.0318,0,81.0,3.324883333333333,47.934012722250905,498.0,637.5,0.0002525481313703284,0
4IU1RL4BKvFyXtbTwaHAvW,211387,412,3749,4,0.673,0.223,0.581,130.771,0.000206,-10.205,0.063,2.0,0.818,0.029,1,74.0,3.5231166666666667,37.117987388060754,1356.0,523.084,0.0009237668161434977,0
4IRHwIZHzlHT1FQpRa5RdE,192827,2260,3273,4,0.559,0.446,0.473,121.227,0.00141,-7.712,0.154,5.0,0.397,0.0279,1,80.0,3.213783333333333,37.72096231336898,592.5,484.908,0.0031614349775784755,0
2XLAzm8bMDSI7MhbRW8nVj,347667,5828,6342,4,0.812,0.0399,0.506,114.832,0.0847,-8.825,0.0671,1.0,0.727,0.0453,0,58.0,5.79445,19.817584067512875,4787.0,459.328,2.1228070175438596,0
2eRYuzlSOBk3HlMsCSOLPJ,214373,5795,4578,4,0.645,0.0713,0.604,156.436,0.0,-9.904,0.129,5.0,0.545,0.118,0,62.0,3.5728833333333334,43.784245217448095,3780.0,625.744,0.0,0
0q21FNwES2bbtcduB6kjEU,181133,4229,1995,4,0.657,0.739,0.435,135.975,0.0,-15.707,0.167,10.0,0.771,0.0552,1,77.0,3.018883333333333,45.04148885073399,937.0,543.9,0.0,0
2BY7ALEWdloFHgQZG6VMLA,186827,4570,4866,4,0.716,0.396,0.625,125.276,1.97e-05,-11.369,0.134,1.0,0.826,0.0601,0,78.0,3.113783333333333,40.23272867412098,814.5,501.104,4.974747474747475e-05,0
0KpMY3D2G8253VTZbDBUmA,186093,85,746,4,0.751,0.317,0.714,124.379,0.0,-11.614,0.639,10.0,0.935,0.0374,1,63.0,3.10155,40.10220696103561,3535.0,497.516,0.0,0
5Wj1rJnCLpMHdLaxsFtJLs,322549,2260,3273,4,0.665,0.259,0.673,132.642,7.62e-06,-7.95,0.497,0.0,0.779,0.0493,1,76.0,5.375816666666666,24.673832502968544,1069.5,530.568,2.942084942084942e-05,0
2M2WJ7gBlcKNxdhyfPp9zY,220560,7159,6675,4,0.784,0.447,0.713,115.443,0.14,-6.865,0.0904,0.0,0.97,0.0339,1,74.0,3.676,31.404515778019583,1356.0,461.772,0.3131991051454139,0
7i3xpu7SFWvzhGa9AZyySR,257869,4541,7334,4,0.35,0.762,0.443,189.125,0.00192,-11.01,0.0994,7.0,0.345,0.0369,1,69.0,4.297816666666667,44.00490171366081,2222.5,756.5,0.0025196850393700786,0
3pf96IFggfQuT6Gafqx2rt,242240,995,7874,4,0.647,0.088,0.868,121.82,0.124,-6.427,0.129,0.0,0.804,0.106,0,72.0,4.037333333333334,30.173381770145305,1662.5,487.28,1.4090909090909092,0
5emxp4RqsF6QoAWXW2Afrk,237066,6817,355,4,0.778,0.22,0.441,116.918,0.000652,-15.259,0.171,7.0,0.944,0.0314,1,59.0,3.9511,29.591253068765663,4523.5,467.672,0.0029636363636363636,0
1l1YTy9nJ0trwhsCGcimly,190058,7290,104,4,0.372,0.0947,0.642,198.731,0.0,-11.955,0.117,11.0,0.705,0.0594,1,70.0,3.1676333333333333,62.738006292815875,2022.5,794.924,0.0,0
3lh3iiiJeiBXHSZw6u0kh6,205613,7649,5331,4,0.608,0.367,0.524,86.204,0.00254,-10.266,0.115,8.0,0.797,0.0309,1,76.0,3.4268833333333335,25.15521878480446,1069.5,344.816,0.006920980926430518,0
4pNiE4LCVV74vfIBaUHm1b,232760,6849,7467,4,0.588,0.16,0.568,106.938,0.0,-9.766,0.0792,6.0,0.952,0.0672,1,74.0,3.8793333333333333,27.566076645471732,1356.0,427.752,0.0,0
5p3JunprHCxClJjOmcLV8G,254173,4582,8712,4,0.575,0.683,0.318,104.522,0.000202,-16.729,0.0934,0.0,0.385,0.109,1,75.0,4.2362166666666665,24.673431088274523,1214.0,418.088,0.0002957540263543192,0
2yBVeksU2EtrPJbTu4ZslK,223867,7153,5254,4,0.758,0.284,0.378,120.736,0.0,-15.308,0.049,8.0,0.985,0.0449,0,74.0,3.731116666666667,32.359213282886714,1356.0,482.944,0.0,0
5WwRKYnVy9dekqXAGPbAvU,375400,6672,9149,4,0.7,0.00115,0.816,113.244,0.00123,-9.711,0.0901,7.0,0.838,0.044,0,63.0,6.256666666666667,18.099733617474694,3535.0,452.976,1.0695652173913044,0
7MiLmLbwNoyf47xQ4TCVYp,419640,7306,84,4,0.817,0.451,0.405,121.467,0.0507,-13.513,0.0468,10.0,0.898,0.0811,0,67.0,6.994,17.367314841292536,2618.0,485.868,0.11241685144124168,0
2LXISHBkx8FyoxCBkckh19,357042,6817,1489,4,0.655,0.343,0.431,124.588,9.5e-06,-15.18,0.0711,2.0,0.941,0.032,0,72.0,5.9507,20.93669652309812,1662.5,498.352,2.769679300291545e-05,0
4yugZvBYaoREkJKtbG08Qr,211578,2169,2471,4,0.575,0.343,0.67,139.191,4.95e-06,-10.39,0.129,7.0,0.74,0.0318,1,81.0,3.5263,39.47225136828971,498.0,556.764,1.4431486880466472e-05,0
1JQ6Xm1JrvHfvAqhl5pwaA,256427,1556,1764,4,0.589,0.112,0.384,132.909,2.8e-05,-15.075,0.0596,10.0,0.354,0.0332,0,79.0,4.273783333333333,31.09867525650575,697.5,531.636,0.00025,0
627teoJpK7qZOxRRY8TNnv,291360,4953,4665,4,0.541,0.0948,0.647,168.809,4.3e-06,-9.715,0.0576,3.0,0.642,0.0599,1,71.0,4.856,34.76297364085667,1837.0,675.236,4.5358649789029544e-05,0
4qsAYBCJnu2OkTKUVbbOF1,558933,4706,6406,4,0.279,0.0119,0.852,117.418,0.076,-7.838,0.0624,7.0,0.438,0.0511,1,60.0,9.31555,12.604516104792525,4264.0,469.672,6.386554621848739,0
5QTxFnGygVM4jFQiBovmRo,308120,951,334,4,0.333,0.0029,0.927,141.466,0.000208,-8.55,0.297,9.0,0.385,0.0733,0,78.0,5.1353333333333335,27.547578865377126,814.5,565.864,0.07172413793103448,0
5jQcJ2st6yHWhUBjoDoZPH,247587,6978,8678,4,0.799,0.0519,0.783,97.207,0.0213,-7.703,0.127,11.0,0.918,0.0847,0,68.0,4.12645,23.557052672393944,2421.0,388.828,0.4104046242774566,0
6OylYIXrIH2E3hgg7Dqz5M,266200,4581,416,4,0.691,0.148,0.718,110.623,4.81e-05,-8.457,0.108,2.0,0.934,0.0317,1,66.0,4.4366666666666665,24.93380916604057,2828.0,442.492,0.000325,0
1x1XQqhBViz4opcpwc7FVs,277468,6817,1489,4,0.494,0.154,0.54,134.976,0.0,-17.34,0.0878,2.0,0.723,0.0348,1,75.0,4.624466666666667,29.187365750284716,1214.0,539.904,0.0,0
7MF7QAodbGzNYav5ZfIhAY,279333,3044,4077,4,0.595,0.271,0.379,92.006,2.81e-05,-12.058,0.1,10.0,0.448,0.0454,0,73.0,4.65555,19.76264888144258,1503.5,368.024,0.000103690036900369,0
1H4idkmruFoJBg1DvUv2tY,313027,7782,801,4,0.479,0.0832,0.601,124.966,0.00142,-8.806,0.11,7.0,0.669,0.0318,1,74.0,5.217116666666667,23.953077530053317,1356.0,499.864,0.017067307692307694,0
687YZan9Gol1UVvbpUSO6Y,252373,6849,7467,4,0.821,0.0816,0.721,105.866,7.37e-06,-10.401,0.0664,10.0,0.885,0.0515,0,67.0,4.206216666666666,25.16893645516755,2618.0,423.464,9.031862745098039e-05,0
3qI94hINNNeb4S7xQi18lS,214200,7197,2151,4,0.774,0.0765,0.641,113.256,0.0,-10.193,0.0867,1.0,0.875,0.0799,1,72.0,3.57,31.72436974789916,1662.5,453.024,0.0,0
01UYpHuzHi4eB9PAbDoPY2,205480,6492,7140,4,0.49,0.553,0.581,88.718,0.0177,-6.566,0.0764,5.0,0.318,0.0388,1,65.0,3.4246666666666665,25.905586918434885,3045.5,354.872,0.03200723327305605,0
43DeSV93pJPT4lCZaWZ6b1,266720,7354,4288,4,0.445,0.234,0.706,80.823,0.000252,-9.803,0.205,8.0,0.768,0.0461,1,76.0,4.445333333333333,18.181538692261547,1069.5,323.292,0.0010769230769230769,0
7gkboYtvhuXNS4EUwmFPcw,175400,6241,2786,4,0.681,0.833,0.264,93.809,0.441,-21.861,0.103,8.0,0.692,0.0309,1,63.0,2.9233333333333333,32.089737742303306,3535.0,375.236,0.5294117647058824,0
4ZKgPZ9d4V5WW6H2s4qMD3,241991,7209,4836,4,0.456,0.458,0.894,151.333,0.485,-4.602,0.0695,9.0,0.926,0.037,1,72.0,4.033183333333334,37.52197395770917,1662.5,605.332,1.0589519650655022,0
4fUU9WKxEgJXyrZJsUA2iP,365093,7226,8309,4,0.406,0.276,0.713,164.444,0.00354,-5.49,0.112,7.0,0.577,0.0348,1,70.0,6.084883333333333,27.025004587872132,2022.5,657.776,0.012826086956521739,0
3wpLkju0bJy89kjgdRys0j,215080,2176,8172,4,0.694,0.165,0.831,125.901,0.000892,-7.288,0.25,9.0,0.98,0.0301,1,63.0,3.5846666666666667,35.12209410451925,3535.0,503.604,0.005406060606060606,0
54eZmuggBFJbV7k248bTTt,252240,412,457,4,0.654,0.686,0.506,123.179,0.0155,-17.18,0.155,11.0,0.831,0.0535,0,79.0,4.204,29.300428163653667,697.5,492.716,0.02259475218658892,0
46pW0poQYEb2bVaqozGO59,334387,7195,112,4,0.344,0.261,0.769,126.318,0.000122,-9.112,0.335,5.0,0.923,0.0606,0,58.0,5.5731166666666665,22.66559405718524,4787.0,505.272,0.00046743295019157087,0
0i19MAZbyn8uTir7FprXId,445187,7313,4831,4,0.399,0.303,0.467,75.601,0.0186,-11.763,0.124,5.0,0.525,0.0284,1,60.0,7.419783333333333,10.189111541891386,4264.0,302.404,0.061386138613861385,0
1fDsrQ23eTAVFElUMaf38X,516893,2025,466,4,0.531,0.699,0.481,138.45,0.0,-11.709,0.0842,4.0,0.491,0.06,0,79.0,8.614883333333333,16.07102437061442,697.5,553.8,0.0,0
1v1PV2wERHiMPesMWX0qmO,346667,5654,3009,4,0.702,0.243,0.735,105.177,0.117,-10.458,0.474,7.0,0.687,0.0465,0,61.0,5.777783333333334,18.20369403490958,4014.5,420.708,0.4814814814814815,0
3cfnGXJ9bmiWvFqEO6ff8B,278040,2176,3866,4,0.424,0.532,0.443,131.675,0.000389,-13.45,0.673,6.0,0.391,0.0382,1,70.0,4.634,28.414976262408288,2022.5,526.7,0.000731203007518797,0
2DnJjbjNTV9Nd5NOa1KGba,258411,1273,5700,4,0.659,0.157,0.678,106.186,6.69e-06,-8.18,0.0784,0.0,0.647,0.0313,1,78.0,4.30685,24.655142389449367,814.5,424.744,4.261146496815287e-05,0
5i0urffBRKl09GSX2Jhdeh,249733,7290,7523,4,0.382,0.729,0.727,207.265,0.0,-6.677,0.196,9.0,0.826,0.0861,0,64.0,4.162216666666667,49.79678296420577,3284.5,829.06,0.0,0
2eF8pWbiivYsYRpbntYsnc,161160,6849,7269,4,0.675,0.0534,0.597,108.875,0.0,-11.329,0.0986,5.0,0.828,0.0337,1,80.0,2.686,40.53425167535369,592.5,435.5,0.0,0
07GvNcU1WdyZJq3XxP0kZa,223613,2465,6860,4,0.583,0.0185,0.947,135.448,0.00109,-5.12,0.0679,5.0,0.803,0.0378,1,82.0,3.7268833333333333,36.343504179095135,414.5,541.792,0.05891891891891892,0
1oYYd2gnWZYrt89EBXdFiO,290280,7258,6673,4,0.577,0.0338,0.808,151.008,1.33e-05,-7.04,0.221,1.0,0.869,0.039,0,79.0,4.838,31.212897891690783,697.5,604.032,0.00039349112426035503,0
2TVxnKdb3tqe1nhQWwwZCO,377093,2260,5059,4,0.414,0.382,0.428,145.075,0.000243,-11.097,0.148,0.0,0.282,0.0278,1,79.0,6.284883333333333,23.083165160848914,697.5,580.3,0.0006361256544502618,0
28285KFbyCq8sJofn58qlD,178400,85,746,4,0.743,0.186,0.572,122.658,1.44e-05,-9.627,0.163,0.0,0.675,0.0493,1,72.0,2.973333333333333,41.252690582959644,1662.5,490.632,7.741935483870967e-05,0
4UDmDIqJIbrW0hMBQMFOsM,92867,812,7591,4,0.707,0.113,0.535,103.644,0.00615,-19.793,0.0884,10.0,0.641,0.0436,0,80.0,1.5477833333333333,66.9628608655389,592.5,414.576,0.05442477876106194,0
0fonScmHUzC0MglSLn9saA,140120,7137,1956,4,0.535,0.48,0.797,148.835,3.42e-05,-7.533,0.141,3.0,0.613,0.0459,1,60.0,2.3353333333333333,63.731801313160155,4264.0,595.34,7.125e-05,0
58CUIzSxNpQUFvTCd8tntH,200907,7146,4539,4,0.365,0.678,0.548,171.242,0.0,-7.727,0.184,2.0,0.623,0.0288,1,63.0,3.34845,51.14067702967044,3535.0,684.968,0.0,0
6cZrsaNb4Zo9E5KHk7gcz5,235640,7196,2173,3,0.247,0.648,0.307,161.982,2.43e-05,-13.16,0.281,7.0,0.403,0.0371,1,63.0,3.9273333333333333,41.24478017314548,3535.0,485.946,3.7500000000000003e-05,0
5ZoDwIP1ntHwciLjydJ8X2,173307,6849,5497,4,0.574,0.228,0.507,101.085,4.57e-06,-11.343,0.279,6.0,0.514,0.0258,1,68.0,2.88845,34.9962782807388,2421.0,404.34,2.004385964912281e-05,0
0zGLlXbHlrAyBN1x6sY0rb,196133,2342,603,4,0.421,0.829,0.285,85.861,1.55e-06,-9.43,0.233,2.0,0.402,0.0293,0,73.0,3.268883333333333,26.266156128749373,1503.5,343.444,1.8697225572979494e-06,0
7znjbX9XdoQayIrVNdd50Z,320253,6805,3133,4,0.653,0.867,0.149,130.359,0.000983,-17.866,0.0986,10.0,0.481,0.0392,0,69.0,5.33755,24.423003063203154,2222.5,521.436,0.0011337946943483276,0
4RYwE31p4KflK1h7J7m1Yt,164933,2132,4942,4,0.776,0.419,0.47,106.329,0.0,-10.308,0.139,4.0,0.963,0.0318,0,63.0,2.748883333333333,38.680797657230514,3535.0,425.316,0.0,0
4feXcsElKIVsGwkbnTHAfV,162493,2529,8505,4,0.257,0.736,0.338,207.356,0.0,-12.902,0.252,4.0,0.544,0.0357,1,76.0,2.7082166666666665,76.5655135913547,1069.5,829.424,0.0,0
0KOE1hat4SIer491XKk4Pa,191160,6421,350,3,0.212,0.723,0.383,173.79,0.0,-10.071,0.299,10.0,0.452,0.0347,1,69.0,3.186,54.548022598870055,2222.5,521.37,0.0,0
36AlMHDBFwSsD3FQOy1R81,201733,5586,1769,4,0.587,0.186,0.133,102.938,2.26e-05,-15.151,0.258,9.0,0.068,0.0565,0,67.0,3.362216666666667,30.616111394764367,2618.0,411.752,0.00012150537634408602,0
7tqhbajSfrz2F7E1Z75ASX,151667,4952,8836,4,0.663,0.43,0.6,129.991,0.0,-10.87,0.184,7.0,0.8,0.032,1,87.0,2.5277833333333333,51.42489796725722,145.0,519.964,0.0,0
1kPBT8S2wJFNAyBMnGVZgL,156653,2342,7963,3,0.477,0.689,0.433,82.52,0.000195,-6.473,0.151,11.0,0.611,0.0247,0,76.0,2.6108833333333332,31.60616138854666,1069.5,247.56,0.0002830188679245283,0
1Eolhana7nKHYpcYpdVcT5,145747,3673,634,4,0.515,0.181,0.534,70.776,0.00278,-8.045,0.0547,6.0,0.426,0.0768,1,74.0,2.429116666666667,29.136517389723284,1356.0,283.104,0.015359116022099448,0
3uCkIqD0VzQUijbs8WIizs,210653,5423,1604,4,0.401,0.989,0.13,93.091,0.305,-17.638,0.101,5.0,0.213,0.0312,1,65.0,3.510883333333333,26.51497961101907,3045.5,372.364,0.3083923154701719,0
745H5CctFr12Mo7cqa1BMH,165000,7306,8443,4,0.572,0.635,0.418,104.566,0.0,-10.738,0.0961,0.0,0.694,0.0349,1,83.0,2.75,38.024,340.0,418.264,0.0,0
57460SJgSpCXaRJ9YIYHxy,171373,1246,8059,4,0.653,0.806,0.239,80.392,0.0146,-18.54,0.132,5.0,0.765,0.0453,0,63.0,2.8562166666666666,28.146324100062436,3535.0,321.568,0.018114143920595533,0
3xsOtNxtBW0oTI1OWKAzTm,178333,1961,5084,4,0.7,0.719,0.33,98.605,8.6e-05,-9.027,0.136,5.0,0.524,0.0303,1,67.0,2.9722166666666667,33.175576029114076,2618.0,394.42,0.0001196105702364395,0
4Y4Gd3ty8uut6Qw43c7yJc,166827,5586,8148,4,0.484,0.724,0.312,205.981,1.65e-06,-13.522,0.0601,2.0,0.598,0.0535,1,63.0,2.78045,74.08189321872358,3535.0,823.924,2.2790055248618787e-06,0
4Hhv2vrOTy89HFRcjU3QOx,179693,2342,603,3,0.274,0.547,0.348,87.43,0.0133,-8.631,0.334,5.0,0.328,0.0293,1,78.0,2.994883333333333,29.193123827861967,814.5,262.29,0.024314442413162704,0
0wJoRiX5K5BxlqZTolB2LD,170813,3673,550,4,0.533,0.00876,0.905,108.9,0.578,-5.27,0.0698,2.0,0.486,0.0754,1,73.0,2.8468833333333334,38.25235784161627,1503.5,435.6,65.98173515981735,0
3spdoTYpuCpmq19tuD0bOe,276800,2530,5533,4,0.401,0.7,0.381,75.454,0.0,-7.458,0.122,2.0,0.229,0.0274,1,75.0,4.613333333333333,16.355635838150288,1214.0,301.816,0.0,0
1Gv8dvKmkHVaB1edYvW0Fr,164000,5680,6480,3,0.29,0.662,0.408,102.229,0.0,-9.607,0.272,7.0,0.542,0.0318,1,45.0,2.7333333333333334,37.40085365853658,8061.0,306.687,0.0,0
4kP69y3GKHi9tXckfgp4bK,169800,6849,2899,4,0.524,0.195,0.519,110.121,0.0,-11.903,0.523,6.0,0.847,0.043,1,76.0,2.83,38.912014134275616,1069.5,440.484,0.0,0
0WVTQp3SOCuMr08jh1jweV,162533,6421,8306,4,0.523,0.778,0.402,70.863,0.0,-8.233,0.432,0.0,0.675,0.0305,1,67.0,2.7088833333333335,26.159487611746535,2618.0,283.452,0.0,0
4vju55Ag7apDL2CfotuE7Q,165067,979,7733,4,0.714,0.93,0.338,128.385,0.00644,-10.994,0.389,4.0,0.667,0.0456,0,70.0,2.751116666666667,46.66650511610436,2022.5,513.54,0.006924731182795699,0
3X9tJw6z5LowFx339fhTvu,154173,3844,3960,4,0.596,0.97,0.194,114.974,0.162,-20.389,0.099,10.0,0.746,0.0347,1,52.0,2.56955,44.74479967309451,6356.5,459.896,0.16701030927835053,0
4s6LhHAV5SEsOV0lC2tjvJ,162373,7225,4060,4,0.552,0.352,0.608,112.367,0.0,-9.786,0.0533,1.0,0.637,0.0345,0,82.0,2.7062166666666667,41.5218047335456,414.5,449.468,0.0,0
0Wd52AHQrrwwDbqVQF2dt6,164453,1849,8171,3,0.5,0.857,0.413,119.199,0.0,-12.254,0.352,3.0,0.462,0.0366,1,47.0,2.740883333333333,43.48926440989219,7558.0,357.597,0.0,0
1tqT6DhmsrtQgyCKUwotiw,194293,4953,4119,4,0.711,0.272,0.362,117.287,0.0,-10.851,0.127,3.0,0.616,0.0381,0,76.0,3.2382166666666667,36.21962705810297,1069.5,469.148,0.0,0
2AxCeJ6PSsBYiTckM0HLY7,313373,3673,2520,4,0.214,0.477,0.91,175.549,0.00833,-6.662,0.0517,8.0,0.448,0.389,1,69.0,5.222883333333334,33.6115108831967,2222.5,702.196,0.01746331236897275,0
74VR3AkGPhbYXnxcOYa16x,157867,2530,7637,4,0.259,0.592,0.473,90.348,0.0,-8.275,0.201,5.0,0.539,0.0295,1,73.0,2.6311166666666668,34.33827208979711,1503.5,361.392,0.0,0
2DpJ9T2RVRanZcYFHKOAfA,154733,5680,6480,3,0.547,0.747,0.335,115.838,0.0,-9.2,0.101,4.0,0.474,0.0307,0,70.0,2.578883333333333,44.917890818377465,2022.5,347.514,0.0,0
11607FzqoipskTsXrwEHnJ,175893,7312,8472,4,0.506,0.0869,0.442,105.826,0.00239,-13.268,0.0846,5.0,0.532,0.0276,0,67.0,2.93155,36.098992000818676,2618.0,423.304,0.027502876869965477,0
3ZpTyU4mF3PR9jLpFA3AAC,145800,1848,8107,4,0.661,0.458,0.311,132.008,0.0,-9.549,0.233,4.0,0.702,0.0701,0,60.0,2.43,54.324279835390946,4264.0,528.032,0.0,0
3yrSvpt2l1xhsV9Em88Pul,183307,7649,1178,4,0.491,0.185,0.583,150.566,0.0,-10.964,0.406,7.0,0.908,0.0376,1,83.0,3.0551166666666667,49.28322431767472,340.0,602.264,0.0,0
5b7OgznPJJr1vHNYGyvxau,147000,2528,7287,4,0.668,0.453,0.26,119.416,0.0,-14.256,0.0621,7.0,0.368,0.0523,1,75.0,2.45,48.74122448979591,1214.0,477.664,0.0,0
6YffUZJ2R06kyxyK6onezL,158427,3844,6748,4,0.659,0.623,0.585,104.111,0.000213,-8.189,0.348,7.0,0.784,0.0288,1,73.0,2.64045,39.429263951220435,1503.5,416.444,0.0003418940609951846,0
7xdLNxZCtY68x5MAOBEmBq,238627,3673,2675,4,0.429,0.00282,0.812,113.279,2.44e-05,-6.252,0.0882,8.0,0.625,0.0657,1,56.0,3.977116666666667,28.48269474954636,5311.5,453.116,0.008652482269503546,0
0sjxRg1VlYfx4YG7uxurrq,155027,5439,3941,3,0.42,0.755,0.398,88.897,0.000537,-9.13,0.172,6.0,0.364,0.0296,0,70.0,2.5837833333333333,34.40574867603708,2022.5,266.69100000000003,0.0007112582781456954,0
47mA6f44zxLtdATOoY7GjN,217415,5986,3104,4,0.138,0.782,0.399,179.93,3.65e-06,-8.756,0.188,7.0,0.296,0.0311,1,58.0,3.6235833333333334,49.65526757583424,4787.0,719.72,4.667519181585678e-06,0
3MODES4TNtygekLl146Dxd,263333,4422,4610,4,0.468,0.072,0.607,98.429,0.000852,-11.367,0.225,9.0,0.886,0.0336,1,72.0,4.388883333333333,22.42688914796095,1662.5,393.716,0.011833333333333335,0
0bfvHnWWOeU1U5XeKyVLbW,203680,2533,7411,4,0.581,0.508,0.78,123.711,1.07e-05,-7.053,0.0799,4.0,0.561,0.0567,1,77.0,3.3946666666666667,36.442753338570306,937.0,494.844,2.106299212598425e-05,0
6e6Kxot9nHyZ4I8GgmGKII,158680,6421,5461,3,0.373,0.769,0.301,65.488,0.0,-11.843,0.0816,9.0,0.436,0.0314,1,64.0,2.6446666666666667,24.76228888328712,3284.5,196.464,0.0,0
6iGU74CwXuT4XVepjc9Emf,173040,7096,6167,4,0.521,0.253,0.487,117.072,0.0,-7.525,0.0579,6.0,0.483,0.0299,0,65.0,2.884,40.593619972260754,3045.5,468.288,0.0,0
4K1imZQQ0yKtJ40vGmUajS,220400,960,5575,4,0.607,0.843,0.142,118.867,0.000197,-23.455,0.121,7.0,0.305,0.0382,1,67.0,3.6733333333333333,32.35943738656987,2618.0,475.468,0.00023368920521945434,0
2fDHuS1PTkHBbCWWZF1ph9,162653,3844,602,4,0.621,0.0652,0.524,110.586,0.00199,-15.269,0.893,0.0,0.889,0.0803,1,70.0,2.7108833333333333,40.79334534253903,2022.5,442.344,0.03052147239263804,0
1WN4uNclrDuczTO3bCr8s1,160907,7279,6320,4,0.512,0.168,0.771,129.639,0.0,-7.006,0.0895,4.0,0.803,0.0402,1,73.0,2.681783333333333,48.34059425630955,1503.5,518.556,0.0,0
2KQM3kDM0zMBC9iynePBbS,174253,825,7557,4,0.653,0.411,0.334,119.46,3.47e-05,-6.955,0.123,9.0,0.665,0.0313,1,57.0,2.9042166666666667,41.13329469220042,5047.0,477.84,8.442822384428225e-05,0
2HoqbEOXgbDSLZ5XCePEXt,119880,5986,7485,4,0.598,0.704,0.571,173.141,0.0,-12.616,0.513,8.0,0.962,0.139,0,72.0,1.998,86.65715715715716,1662.5,692.564,0.0,0
0P7DoyGrr4Wp9w5TotEtUC,274493,7094,5476,4,0.63,0.373,0.551,143.868,5.75e-05,-9.28,0.103,9.0,0.518,0.0549,1,73.0,4.574883333333333,31.44735931335225,1503.5,575.472,0.00015415549597855229,0
0xxZY5C9xxij3D1HkzbnfC,192040,973,8347,4,0.541,0.375,0.504,68.482,0.0,-14.191,0.421,11.0,0.707,0.457,0,75.0,3.2006666666666668,21.396167465111436,1214.0,273.928,0.0,0
