track_id,album,artists,length,danceability,tempo,energy,acousticness,time_signature,favorite
3t0ic4mkhvhamrKDkulB8v,6002,5819,147680,0.555,139.864,0.729,0.000374,4,0
1W7ughJhjRaANaAUcxTfnC,1624,3390,207611,0.266,82.044,0.541,0.216,4,0
7JStcVqmZ7NbI76tRerzaB,1036,5098,166080,0.558,129.903,0.736,0.00566,4,0
09rAJ1Q1NNJSaUKEW3X9P6,1890,6424,211348,0.723,126.001,0.698,0.18,4,0
0MdcE5oHji8C8XCJCR5o3z,4019,2403,163568,0.689,127.058,0.692,0.00892,4,0
6IYIPVF7RZQUEbVVs47xqw,610,1214,167201,0.726,120.083,0.576,0.015,4,0
141y1FjVBV5IY7Mlvw5poL,1595,1123,222640,0.734,97.984,0.648,0.124,4,0
2doTn2LWTKN1Z0lZJG2WQw,8801,487,149653,0.621,119.937,0.66,0.00526,4,0
2XOJCFJ6Wig25fnEjxtSsR,5514,4430,176188,0.793,112.981,0.76,0.0181,4,0
3P9pRL7V9yM9DhY6NGZjzA,4931,7953,173303,0.699,129.99,0.645,0.217,4,0
1EuWkVH5tfxmvVNGVnNu1Y,9495,6173,180640,0.603,136.721,0.513,0.257,4,0
7uCbQR6CHGsy8xCR8JRKyG,7359,6247,170707,0.544,130.221,0.711,0.0165,4,0
3SexEc7om0q1awRqi8nCd1,1633,652,137514,0.641,139.948,0.862,0.00393,4,0
1mreBnJEA5A6uIOTzkKq8Z,4718,7989,177947,0.507,127.939,0.546,0.193,4,0
4lVRLtbxN9Aqo8zpgqt2ep,4538,2403,134160,0.698,121.973,0.852,0.0434,4,0
7FyqTJJ8bdFVpNMoMNQbXA,1475,322,170977,0.526,127.906,0.888,0.00147,4,0
07fbDnkKdZGk1gLvknxrns,6553,5566,143265,0.624,163.033,0.684,0.0336,4,0
3YWdfXQwfPh8qGhXdiXPHh,1761,5101,145123,0.755,108.06,0.807,0.236,4,0
2DVvsgWrZ4rUjupdRGYEXK,2579,304,187041,0.588,124.055,0.804,0.00265,4,0
2F2p7b5Xq20mRyEeWYaeUF,7694,5847,181478,0.69,124.018,0.89,0.00903,4,0
2grS8y9w2vVp7sDJ3RnSx9,1913,8107,191365,0.69,129.935,0.84,0.0268,4,0
0zKbDrEXKpnExhGQRe9dxt,4591,7426,153443,0.534,122.06,0.855,0.0607,4,0
6NdnvPwQvZb147DVa4x14h,3597,1962,207387,0.654,146.928,0.62,0.177,4,0
5KtDo0LvaAVjRXrIFrYgUF,5316,7631,163598,0.801,147.006,0.832,0.156,4,0
1rBTBbtkJlSDk78gg8Dw9F,3655,303,175764,0.59,126.02,0.681,0.046,4,0
4qzEjmuz380jeiBJp31oDY,1605,5819,184005,0.48,169.945,0.895,0.00183,4,0
1DmW5Ep6ywYwxc2HMT5BG6,7902,4574,183375,0.545,150.002,0.779,0.243,4,0
4MQXkF0FjdlqEHy73IZfoO,7349,3557,184365,0.423,183.713,0.8,0.0492,4,0
0GTuyzPTs2G0wqFD1trSOw,6195,4735,155077,0.652,129.991,0.614,0.0792,4,0
27IPKPihBookrvrXK1FHmC,5156,3571,133356,0.746,126.032,0.886,0.013,4,0
4EmH2iRucAgCOnhuJRotUi,2386,7426,147692,0.625,130.001,0.951,0.0718,4,0
3ol5EIFVcL4XneXKXjQpfx,6081,6771,197640,0.657,124.982,0.809,0.00466,4,0
5SkRLpaGtvYPhw02vZhQQ9,8116,4097,223507,0.657,91.03,0.734,0.149,4,0
3iVcZ5G6tvkXZkZKlMpIUs,8632,4157,219333,0.796,110.034,0.766,0.0742,4,0
5UsLjwBaTHBX4ektWIr4XX,6676,2078,357707,0.457,104.02,0.906,0.249,5,0
2wGSgTmgSF3xjRrHkTc25R,8149,7172,206400,0.802,99.998,0.785,0.14,4,0
1xPW9rS8dkuJP46WBTqU2C,8002,4503,221813,0.663,151.589,0.688,0.0391,4,0
41bIQPBE1lFN0mmw6Lmssz,3117,139,224427,0.576,90.012,0.807,0.353,4,0
5wfllwdjglyQislkskYLBv,5104,4203,221240,0.881,138.014,0.441,0.48,4,0
7LR85XLWw2yXqKBSI5brbG,8091,3448,267520,0.632,86.844,0.924,0.281,4,0
6zMUIb4uce1CzpbjR3vMdN,584,621,227387,0.665,90.119,0.695,0.347,4,0
5TRPicyLGbAF2LGBFbHGvO,3297,4095,237507,0.639,90.482,0.628,0.0381,4,0
0N3W5peJUQtI4eyR6GJT5O,8632,4157,234693,0.884,107.059,0.657,0.00589,4,0
16XNk3bVCSHXN1rlwbXtHb,4304,3625,226507,0.677,60.019,0.523,0.295,4,0
6Wt5QBzHp9vdSLAFlvdnDQ,770,1920,285587,0.713,199.764,0.471,0.421,4,0
2mKouqwAIdQnMP43zxR89r,4301,2406,267093,0.835,93.955,0.707,0.0219,4,0
4P7VFiaZb3xrXoqGwZXC3J,8001,4502,299333,0.829,148.075,0.428,0.056,4,0
4EWCNWgDS8707fNSZ1oaA5,160,4098,211000,0.79,87.999,0.647,0.0515,4,0
4675yUu8AUbE72T94BkLCD,8069,6736,299147,0.893,101.025,0.74,0.299,4,0
1AWQoqb9bSvzTjaLralEkT,4381,4035,267267,0.892,100.972,0.714,0.201,4,0
2D1hlMwWWXpkc3CZJ5U351,3117,141,249467,0.7,78.693,0.758,0.0444,4,0
440JHgcmlgu65MbKBg20ba,4210,1128,324307,0.563,85.789,0.751,0.0141,4,0
1PS1QMdUqOal0ai3Gt7sDQ,4580,4096,207627,0.629,93.034,0.696,0.0195,4,0
2q4rjDy9WhaN3o9MvDbO21,9660,6780,193387,0.758,149.998,0.712,0.0185,4,0
0I3q5fE6wg7LIfHGngUTnV,7560,5594,270507,0.843,94.948,0.806,0.143,4,0
2kQuhkFX7uSVepCD3h29g5,4483,292,212360,0.939,118.978,0.742,0.321,4,0
6ZyNjT2hYvfV5PuW84dp1E,6254,415,238747,0.636,125.085,0.946,0.115,5,0
3ibKnFDaa3GhpPGlOUj7ff,4652,4864,256733,0.656,94.514,0.578,0.235,4,0
7dltD9eEX7X1zk8JJ9BS0e,4997,4696,289000,0.572,94.812,0.822,0.207,4,0
4xwbONPUXCJGehd1KZ3EXM,1194,3447,204933,0.644,88.457,0.725,0.22,4,0
7iXF2W9vKmDoGAhlHdpyIa,77,2056,222293,0.924,133.974,0.74,0.0827,4,0
0j2T0R9dR9qdJYsB7ciXhf,3297,4098,311867,0.617,103.992,0.717,0.00564,4,0
0CXVjQI9wsqaGeIARkkpYc,4483,293,247067,0.866,99.985,0.454,0.0373,4,0
4RY96Asd9IefaL3X4LOLZ8,3117,141,193467,0.902,90.059,0.72,0.26,4,0
6etwirSInfuJrSOlogS6Sh,7233,2338,284733,0.693,117.848,0.729,0.171,4,0
68vgtRHr7iZHpzGpon6Jlo,1786,7598,223440,0.662,86.412,0.507,0.257,4,0
4NeOWqHmlrGRuBvsLJC9rL,3020,4034,276160,0.771,119.952,0.68,0.277,4,0
2lXJr5BkUPZpQUV2ZGN1Wv,6058,3470,245867,0.832,96.652,0.699,0.202,4,0
1UGMu0Tf5nmKoYIPPztbQQ,8739,294,235800,0.621,90.072,0.525,0.314,4,0
58FUwmyGUqkt53YPUcm7cJ,4091,4176,326187,0.588,155.165,0.877,0.00952,4,0
2igwFfvr1OAGX9SKDCPBwO,8091,3445,276920,0.491,173.585,0.956,0.0295,4,0
7xYnUQigPoIDAMPVK79NEq,1642,1396,229867,0.846,100.969,0.482,0.0246,4,0
5D2mYZuzcgjpchVY1pmTPh,8310,140,209107,0.614,125.173,0.574,0.0253,5,0
2iclfHORMqpR3TxuhwVRhD,8271,3470,278720,0.764,90.1,0.648,0.0563,4,0
6bUNEbXT7HovLW6BgPCBsb,7514,5594,369573,0.751,108.97,0.708,0.0482,4,0
7sLpSWxQazJzDVG6YGzlVs,8087,3449,234627,0.494,89.554,0.887,0.00661,4,0
34ceTg8ChN5HjrqiIYCn9Q,9482,5353,232000,0.673,171.86,0.683,0.522,4,0
2gam98EZKrF9XuOkU13ApN,4872,5360,242293,0.808,114.328,0.97,0.0569,4,0
4KTtYhxFtFL7mBwnjkKfLm,8161,2435,246573,0.81,130.991,0.755,0.291,4,0
04KTF78FFg8sOHC1BADqbY,5593,5367,228240,0.956,107.075,0.745,0.206,4,0
3UmaczJpikHgJFyBTAJVoz,8308,2269,404107,0.78,80.063,0.768,0.0371,4,0
3LmvfNUQtglbTrydsdIqFU,8164,4852,201400,0.837,139.986,0.462,0.0339,4,0
6brl7bwOHmGFkNw3MBqssT,4111,5353,207187,0.452,92.791,0.574,0.246,4,0
2QsZVnbWVSjKMXK6K3uRBL,161,7604,266893,0.657,93.985,0.629,0.194,4,0
0k2GOhqsrxDTAbFFSdNJjT,8455,6496,218573,0.951,125.04,0.6,0.106,4,0
3NZJlJemX3mzjf56MqC5ML,2916,1400,278573,0.672,120.005,0.82,0.0368,4,0
3Gf5nttwcX9aaSQXRWidEZ,1823,5363,291782,0.85,101.875,0.7,0.0616,4,0
0wbDgMuAoy7O7pL3a69uZx,7237,7398,234027,0.975,110.621,0.711,0.168,4,0
5r5cp9IpziiIsR6b93vcnQ,9108,2277,198440,0.871,126.975,0.701,0.257,4,0
5z7mYFfhw6N6f23VwrokJD,7514,5593,234000,0.871,125.999,0.597,0.126,4,0
1IAzD1muglOxOcPbUHs70R,6076,6958,249533,0.68,150.053,0.687,0.0161,4,0
2NBQmPrOEEjA8VbeWOQGxO,6513,6737,266067,0.888,91.979,0.632,0.19,4,0
1hGy2eLcmC8eKx7qr1tOqx,895,6493,225373,0.762,130.009,0.661,0.15,4,0
2V4bv1fNWfTcyRJKmej6Sj,117,5123,213293,0.768,129.965,0.82,0.179,4,0
2bLqfJjuC5syrsgDsZfGmn,7237,7399,179120,0.731,114.759,0.807,0.181,4,0
6wOYnPq1hPihRepcDClPUw,7815,907,284373,0.798,130.002,0.629,0.00474,4,0
0ARK753YaiJbpLUk7z5yIM,5593,5365,289160,0.727,168.189,0.552,0.227,4,0
3FtYbEfBqAlGO46NUDQSAt,5935,4741,229640,0.763,103.04,0.803,0.0709,3,0
5vlEg2fT4cFWAqU5QptIpQ,6691,3425,182307,0.706,91.031,0.751,0.173,4,0
4xkOaSrkexMciUUogZKVTS,8165,2270,297787,0.548,171.447,0.847,0.0622,4,0
3aw9iWUQ3VrPQltgwvN9Xu,5687,4961,265867,0.911,92.887,0.551,0.132,4,0
49X0LAl6faAusYq02PRAY6,5301,5186,307154,0.72,126.041,0.808,0.00793,4,0
2tJulUYLDKOg9XrtVkMgcJ,2339,1102,222091,0.704,110.444,0.558,0.148,4,0
6MLsahMK3VvH9NUwXOktdS,4253,3620,262133,0.708,83.46,0.587,0.273,4,0
7H6ev70Weq6DdpZyyTmUXk,8510,50,271333,0.713,138.009,0.678,0.273,4,0
4V2F0DZrAXOWq9hkwMMG3x,8191,6248,254147,0.664,113.204,0.351,0.226,5,0
5Ravsw8TmHN5wBiYPPYUFw,2958,294,240747,0.829,137.979,0.857,0.26,4,0
1m2xMsxbtxv21Brome189p,5517,3696,296693,0.725,136.086,0.487,0.26,4,0
6cmm1LMvZdB5zsCwX5BjqE,407,3579,212507,0.727,132.012,0.68,0.0101,4,0
3yfqSUWxFvZELEM4PmlwIR,8308,2271,284200,0.949,104.504,0.661,0.0302,4,0
0uXO2GrNiIb1xHT9LUdxZE,5883,1807,195853,0.813,130.011,0.627,0.0771,4,0
2yr2HnFYl7XvqJk4fXoQBt,769,4862,257333,0.833,97.007,0.515,0.347,4,0
49FYlytm3dAAraYgpoJZux,3254,6154,275987,0.583,174.028,0.829,0.00864,4,0
2PpruBYCo4H7WOBJ7Q2EwM,7514,5594,235213,0.727,79.526,0.974,0.103,4,0
7IhsLJMqdxoo7YAZjaSMru,6076,6956,299747,0.713,135.021,0.746,0.0402,4,0
0gPQTLaqHDgdupKEok7J2x,1239,1597,235133,0.659,83.014,0.812,0.23,4,0
6bK9BH9Ts8Gj5JFvnQkzak,2438,6496,211666,0.741,100.216,0.824,0.614,4,0
60jzFy6Nn4M0iD1d94oteF,6587,6156,222920,0.563,173.906,0.75,0.113,4,0
5rb9QrpfcKFHM1EUbSIurX,1786,7599,250373,0.894,105.018,0.791,0.0183,4,0
4WY3HyGXsWqjFRCVD6gnTe,2001,855,244827,0.655,91.025,0.488,0.0825,4,0
6CFPFnS9EcLs2I0nWqtWci,907,5353,266840,0.81,109.97,0.538,0.528,4,0
5Q0Nhxo0l2bP3pNjpGJwV1,8449,5140,202067,0.652,96.021,0.698,0.00112,4,0
4LwU4Vp6od3Sb08CsP99GC,77,2057,161507,0.922,95.295,0.909,0.0281,4,0
3jlbL2OTD5YmIunYzgQTAN,6076,6957,338853,0.375,159.841,0.862,0.071,4,0
7lVNTXkI3cHFvcXiI8damb,6511,1924,268800,0.66,89.279,0.707,0.397,4,0
7J41dYQolQJEtj3UmKLu5r,161,7604,247840,0.816,124.037,0.5,0.0227,4,0
7lQ8MOhq6IN2w8EYcFNSUk,8165,2271,290320,0.908,112.238,0.669,0.00286,4,0
67T6l4q3zVjC5nZZPXByU8,4297,3557,221253,0.615,144.036,0.711,0.0444,4,0
3pD0f7hSJg2XdQ6udw5Tey,3019,4035,448573,0.687,76.0,0.723,0.122,4,0
3ZpQiJ78LKINrW9SQTgbXd,8754,6619,272107,0.82,120.091,0.528,0.111,4,0
5Tbpp3OLLClPJF8t1DmrFD,8112,2057,237573,0.669,94.895,0.821,0.00182,4,0
1JClFT74TYSXlzpagbmj0S,3312,120,285027,0.767,91.535,0.856,0.0303,4,0
5ZrDlcxIDZyjOzHdYW1ydr,544,572,197960,0.812,129.991,0.879,0.0167,4,0
0tNuJpBgtE65diL6Q8Q7fI,785,2332,226133,0.762,80.476,0.403,0.0396,4,0
4INDiWSKvqSKDEu7mh8HFz,4689,7243,257400,0.845,104.536,0.884,0.0128,4,0
0uEp9E98JB5awlA084uaIg,8317,5258,320267,0.535,99.935,0.505,0.0393,4,0
4IYKjN1DrYzxKXt0umJqsG,5930,4694,253533,0.6,173.926,0.706,0.209,4,0
3XKIUb7HzIF1Vu9usunMzc,7750,6456,261973,0.777,97.911,0.601,0.0406,4,0
5XrfFo0JFOnWD9ZMNXGkQh,7229,6619,323400,0.543,95.415,0.681,0.0482,4,0
7nYvUtkQMx1v80S2FH2s9J,6674,7722,248867,0.849,95.265,0.521,0.304,4,0
3jDdpx9PMlfMBS5tOBHFm9,6708,4873,213093,0.715,95.487,0.833,0.00631,4,0
1ofhfV90EnYhEr7Un2fWiv,3312,121,268827,0.865,111.113,0.665,0.0453,4,0
5mbODTX3uNkpNk0d76wG60,1023,6392,292240,0.689,127.559,0.603,0.0601,4,0
6sHsXIJoEN5JpdkGMQDJxt,5621,1052,294787,0.704,93.145,0.707,0.539,4,0
2B9aYvlGefTIgKLhM6ia8t,5708,1930,296267,0.609,91.778,0.731,0.397,4,0
503OTo2dSqe7qk76rgsbep,77,2057,270587,0.816,93.431,0.775,0.16,4,0
1SShxVVBeZBCY7WddnksPz,7758,1623,451827,0.484,119.981,0.641,0.000779,4,0
3Ti0GdlrotgwsAVBBugv0I,6146,159,251573,0.848,96.662,0.666,0.173,4,0
1KGi9sZVMeszgZOWivFpxs,2750,6972,214400,0.743,92.909,0.675,0.0251,4,0
3vZO25GdYuqFrR1kzZADnp,8406,2685,226987,0.607,130.47,0.422,0.209,3,0
3GMR3hyv8BccozoebVMve3,5708,1929,278200,0.856,89.738,0.696,0.0405,4,0
1EhvYd5e7vkoN3udEN1Vyl,8470,3544,241760,0.752,89.842,0.364,0.0177,4,0
75IN3CtuZwTHTnZvYM4qnJ,8418,2271,268400,0.869,85.519,0.68,0.0416,4,0
47TqCCnEliDp8NRDyIQoQq,5531,7604,219120,0.761,164.088,0.639,0.0359,4,0
6l4TNbfPtNAOOlGIfceSaO,5148,5046,345976,0.762,96.069,0.459,0.111,4,0
7tUEDtHchueeUJTfEFEhii,4222,6392,226947,0.615,94.002,0.72,0.068,4,0
5Mmk2ii6laakqfeCT7OnVD,8840,6670,253733,0.706,121.549,0.888,0.119,4,0
6MdqqkQ8sSC0WB4i8PyRuQ,507,927,304600,0.867,88.634,0.646,0.303,4,0
6e8Ou0wiqAzIpWb2eSxll8,1067,7769,197560,0.877,108.17,0.534,0.0339,4,0
3u5N55tHf7hXATSQrjBh2q,1745,2738,213394,0.704,128.99,0.861,0.587,4,0
1EM23A621Z0QyTlWKu7T1l,5708,1925,231160,0.928,93.987,0.771,0.102,4,0
1zZQqAVzY4FS8jSOXt8RTm,166,5216,237183,0.795,103.65,0.698,0.0164,4,0
2fyTojfPYs67KBWN4WYRX7,6243,5377,258113,0.85,99.717,0.398,0.0117,4,0
20XdEFyaUR9C7aDIdq2OAd,3748,1676,270973,0.677,95.116,0.539,0.0455,4,0
3WkibOpDF7cQ5xntM1epyf,3790,6590,227600,0.853,94.759,0.606,0.0561,4,0
6mz1fBdKATx6qP4oP1I65G,6512,2925,251733,0.749,142.024,0.605,0.00186,4,0
1aWV3uY3SIEZVbmv45oFWS,1861,6972,268533,0.811,92.94,0.458,0.0193,4,0
4OIMUs3KgUh77mjzJ8I5f9,398,7115,203827,0.781,125.935,0.881,0.0119,4,0
1DIXPcTDzTj8ZMHt3PDt8p,3082,1570,240693,0.647,79.975,0.514,0.0655,4,0
1LzNfuep1bnAUR9skqdHCK,7392,5053,295600,0.42,157.143,0.33,0.245,3,0
0Q0IVlqMV64kNLlwjPj0Hl,8406,2686,298773,0.765,92.409,0.29,0.0279,4,0
1yy2DlSDtEt90d54rPDPXz,5709,1917,306560,0.833,109.92,0.619,0.111,4,0
3l3xTXsUXeWlkPqzMs7mPD,1803,1035,351467,0.64,149.703,0.427,0.0664,3,0
6xkryXuiZU360Lngd4sx13,2039,4852,243493,0.669,102.322,0.727,0.139,4,0
7f1Dmr246cJ9uQYdbplTbh,8239,7460,261933,0.739,88.009,0.947,0.00916,4,0
5QLHGv0DfpeXLNFo7SFEy1,5173,7287,266200,0.767,126.879,0.787,0.0163,4,0
1oTHteQbmJw15rPxPVXUTv,1123,1632,208267,0.897,102.304,0.611,0.0291,4,0
1Oi2zpmL81Q0yScF1zxaC0,8510,50,256027,0.845,127.641,0.576,0.139,4,0
0weAUscowxeqDtpCgtbpgp,1067,7769,227933,0.881,107.891,0.874,0.0175,4,0
11LmqTE2naFULdEP94AUBa,4132,5443,281160,0.256,203.006,0.641,0.199,4,0
1G391cbiT3v3Cywg8T7DM1,1466,6004,215907,0.595,88.969,0.717,0.0779,4,0
5thts3213xwSroRd11fv5A,3312,611,296333,0.844,91.116,0.609,0.0074,4,0
29rQJydAlO0uMyWvRIZxQg,4294,3545,265107,0.703,97.675,0.7,0.302,4,0
2aBxt229cbLDOvtL7Xbb9x,2039,4852,258133,0.65,78.946,0.531,0.457,4,0
2hnMS47jN0etwvFPzYk11f,7692,6873,182747,0.682,90.807,0.765,0.0268,4,0
2FK7fxjzQEXD7Z32HSF0Hl,1067,7769,227267,0.801,107.545,0.581,0.0968,4,0
1pKYYY0dkg23sQQXi0Q5zN,3753,1732,429533,0.956,121.294,0.795,0.00356,4,0
7861kBrZ5aw7o4NfggcyYW,5515,7756,292400,0.805,127.924,0.802,0.162,4,0
1kPBHRXyXdrtYfUfeRwBko,1427,1550,236947,0.551,201.81,0.591,0.00549,4,0
31bf9SEOppLU6lQ85d8om6,3135,5821,261133,0.818,99.931,0.653,0.0335,4,0
3mwvKOyMmG77zZRunnxp9E,9181,7734,159227,0.556,121.138,0.92,0.00271,4,0
5XVjNRubJUW0iPhhSWpLCj,9325,351,214883,0.671,136.955,0.882,0.00181,4,0
47oS7xB31QQUyPCgHpM3VZ,7789,3535,331760,0.7,128.043,0.865,0.0136,4,0
1EWsVHU4FNAdtN4R8FETag,6472,5429,243160,0.793,123.017,0.5,0.028,4,0
3x4yV0hW5Ve3TKhFkXSqFn,5862,3621,266000,0.68,94.02,0.625,0.0645,4,0
7gWc0QEt2hoIkMv3XxPY1T,165,2394,213547,0.71,127.107,0.757,0.0352,4,0
4dVbhS6OiYvFikshyaQaCN,8117,2504,260027,0.398,77.106,0.927,6.2e-05,4,0
2a1iMaoWQ5MnvLFBDv4qkf,8055,5952,257480,0.419,87.568,0.383,0.0724,4,0
7aQjPecQdIuNd1sz3KCDhD,2839,7117,193953,0.704,111.845,0.636,0.0344,4,0
1SAkL1mYNJlaqnBQxVZrRl,5047,6668,262827,0.926,128.462,0.669,0.0051,4,0
3d9DChrdc6BOeFsbrZ3Is0,1164,6004,264307,0.559,84.581,0.345,0.0576,4,0
5GorFaKkP2mLREQvhSblIg,4911,4041,331240,0.629,128.038,0.511,0.114,4,0
2YodwKJnbPyNKe8XXSE9V7,5628,5443,257053,0.678,123.207,0.656,0.00174,4,0
6Qyc6fS4DsZjB2mRW9DsQs,2254,7178,289533,0.315,155.925,0.715,0.00125,3,0
4c6vZqYHFur11FbWATIJ9P,8265,84,162187,0.533,122.777,0.761,0.013,4,0
7L93GESzq43UkKUt5FsOCq,3805,3308,218547,0.811,106.929,0.823,0.0553,4,0
63OQupATfueTdZMWTxW03A,5788,5952,264067,0.36,74.807,0.501,0.0638,4,0
6VnpKLtfNH4Dk09YSGPSyR,5096,4436,242640,0.679,159.69,0.568,0.422,4,0
6qspW4YKycviDFjHBOaqUY,1861,6972,279507,0.769,171.804,0.505,0.311,4,0
2IHaGyfxNoFPLJnaEg4GTs,8031,3166,270373,0.683,123.871,0.772,0.0222,4,0
7sJN693sYKEIEMu7fc5VnJ,8941,6416,308360,0.757,173.208,0.544,0.154,4,0
3AoeaZs8dFemFJr3JdzOL0,3387,5094,345600,0.651,119.873,0.402,0.639,4,0
61sQYdFNS6sEBYCyr1q5gn,4017,1035,236773,0.567,142.589,0.501,0.0995,3,0
2EoOZnxNgtmZaD8uUmz2nD,7755,6784,318587,0.35,105.435,0.828,0.000217,4,0
5bJ796cOnGBzSN5bm4mwMj,7148,7460,267440,0.853,92.112,0.563,0.0118,4,0
4UQDZlZhGUDoYMohwrY28v,2394,3535,229360,0.662,91.954,0.949,0.128,4,0
2A7GGXmTlXuH9LOvBXgOX4,21,5501,451320,0.293,150.249,0.817,0.458,4,0
0gEyKnHvgkrkBM6fbeHdwK,2640,7135,274707,0.439,94.845,0.434,0.0783,4,0
0uqvSVhGgQTIdj9G51vhvv,2822,1308,245000,0.791,120.066,0.658,0.00653,4,0
53qhh1kdcX4gRBShoW4LK8,1548,5195,278000,0.761,123.017,0.775,0.00698,4,0
6y0Etr2KJr0sdcEp7ajoUK,8724,3535,244147,0.633,119.865,0.921,0.0261,4,0
5IPJsGFKtxKDPCkT8lhEjN,8392,1579,264307,0.688,127.822,0.782,0.000235,4,0
5ChkMS8OtdzJeqyybCc9R5,8581,5094,293827,0.92,117.046,0.654,0.0236,4,0
3nFJbZCHP4d9vduKjJLdBL,5625,4699,230467,0.734,109.933,0.586,0.125,4,0
1Hv1VTm8zeOeybub15mA2R,8078,6401,258693,0.734,119.336,0.58,0.238,4,0
5O4erNlJ74PIF6kGol1ZrC,8867,962,237000,0.916,103.312,0.72,0.36,4,0
60nAGisfgCfnggF6PxKMej,107,1841,229312,0.889,114.61,0.966,0.165,4,0
3HCah9Waf9Jby9gLIWN4MI,3312,887,297427,0.545,85.76,0.647,0.00823,4,0
0WQiDwKJclirSYG9v5tayI,8373,7288,244587,0.523,136.162,0.769,0.04,4,0
7oOOI85fVQvVnK5ynNMdW7,5823,5094,220627,0.808,114.031,0.535,0.179,4,0
7Lk83uozmGWre1q8eyOOUP,4942,3107,438493,0.749,95.818,0.497,0.41,4,0
4xVXe1VS5zlQyECVk6GRrL,7769,475,262267,0.505,87.541,0.669,0.428,4,0
7vvRkLPIvfjjmCIqNxBuEZ,4424,6775,228267,0.817,100.978,0.484,0.0515,4,0
3VZmChrnVW8JK6ano4gSED,5217,4953,238600,0.805,94.382,0.602,0.119,4,0
4RvWPyQ5RL0ao9LPZeSouE,7466,7031,251489,0.645,112.067,0.795,0.347,4,0
254bXAqt3zP6P50BdQvEsq,7894,2465,226653,0.73,114.965,0.487,0.258,4,0
4dneV7C1yDt9UtyxrQY375,8577,7139,157533,0.465,168.743,0.841,0.00486,4,0
2NVpYQqdraEcQwqT7GhUkh,2597,1325,280853,0.8,104.282,0.878,0.189,4,0
1YrnDTqvcnUKxAIeXyaEmU,3506,7288,408173,0.398,190.818,0.93,0.000854,4,0
46eu3SBuFCXWsPT39Yg3tJ,5823,5094,365467,0.878,118.881,0.821,0.126,4,0
41dDygR3r7e926oGUXfrLt,6348,1782,307307,0.889,110.565,0.441,0.0405,4,0
2Di0qFNb7ATroCGB3q0Ka7,6262,5710,285907,0.656,113.259,0.914,0.000943,4,0
1jDJFeK9x3OZboIAHsY9k2,8664,2260,183440,0.504,176.808,0.904,0.356,4,0
4uOKFydzAejjSFqYbv1XPt,8475,7594,183733,0.857,89.119,0.468,0.00414,4,0
4yKZACkuudvfd600H2dQie,8477,4263,212907,0.879,110.864,0.626,0.205,4,0
76GlO5H5RT6g7y0gev86Nk,4468,7139,212000,0.43,151.219,0.971,0.0271,4,0
1yg7fwwYmx9DQ2TdXUmfpJ,6214,6662,269840,0.707,86.035,0.514,0.58,4,0
7ohR0qPH6f2Vuj2pUNanJG,2631,4953,255133,0.855,122.644,0.847,0.234,4,0
2aEuA8PSqLa17Y4hKPj5rr,4669,5182,226333,0.677,114.223,0.616,0.458,4,0
1hu2s7qkm5bo03eODpRQO3,8580,5094,363400,0.842,122.111,0.872,0.0259,4,0
4jDmJ51x1o9NZB5Nxxc7gY,4545,2839,300107,0.574,153.119,0.628,0.13,4,0
3koCCeSaVUyrRo3N2gHrd8,6576,2176,339320,0.869,125.035,0.648,0.121,4,0
34iOH7LY3vme5rQxsVILZ4,4953,3952,208453,0.527,146.924,0.923,0.000541,4,0
18AXbzPzBS8Y3AkgSxzJPb,2718,5724,336453,0.446,189.507,0.239,0.551,4,0
4mnOVRRXsaqg9Nb041xR8u,2286,2008,249360,0.592,203.989,0.473,0.681,4,0
56KqaFSGTb7ifpt16t5Y1N,1732,7133,222427,0.797,129.885,0.872,0.291,4,0
19Ym5Sg0YyOCa6ao21bdoG,3312,2465,264907,0.622,130.879,0.54,0.017,4,0
1lx8ddGT5wCD6W2xmLeRKG,9318,7756,238467,0.636,99.304,0.264,0.593,3,0
1OOtq8tRnDM8kG2gqUPjAj,8581,5094,258040,0.776,138.827,0.867,0.0495,4,0
5sJiLlgQKBL81QCTOkoLB5,6081,3410,244773,0.716,121.306,0.783,0.172,4,0
0X5C4WjQNubRysTkHOubz3,2230,7139,209573,0.611,140.112,0.813,0.339,4,0
0cGG2EouYCEEC3xfa0tDFV,5716,6746,153800,0.5,144.438,0.501,0.462,4,0
6imjJij6aCM0IbbODUzJQn,2361,5287,284027,0.465,89.535,0.977,0.00111,4,0
54bm2e3tk8cliUz3VSdCPZ,5135,5077,515387,0.539,105.25,0.828,0.00067,4,0
0CsM8VGDi38kusMv3pxyj1,8742,6790,329147,0.742,97.395,0.533,0.459,4,0
4CoSCPlKNrWli7E5kFtbcl,7894,2465,221053,0.64,124.825,0.649,0.216,4,0
21qnJAMtzC6S5SESuqQLEK,6453,7033,320307,0.885,124.602,0.844,0.0147,4,0
1PtQJZVZIdWIYdARpZRDFO,3800,4115,298933,0.629,108.376,0.545,0.719,4,0
5vmRQ3zELMLUQPo2FLQ76x,8028,1088,302413,0.685,134.546,0.584,0.288,4,0
51H2y6YrNNXcy3dfc3qSbA,6468,5828,352906,0.729,126.47,0.989,0.0102,4,0
1DapqOfkDAQCiKnvfwKo0g,309,4525,265760,0.671,101.201,0.914,0.573,4,0
4ByEFOBuLXpCqvO1kw8Wdm,1356,1631,280400,0.625,124.945,0.726,0.0158,4,0
